Tweet Link,Author Handle,Tweet Content,Views,Likes,Retweets,Replies,Tweet Creation Date,Scraped Date
https://x.com/HectorRiverosC/status/1989204941555265911,"HectorRiverosC","PRESIDENCIALES CHILE 2025
¡¡¡KAST SERÁ PRESIDENTE DE CHILE 2025!!!
12.11.2025 ENCUESTA PANEL CIUDADANO-UDD
Primera Vuelta
- Jara 29% 
- Kast 22% 
- Kaiser 17%
- Matthei 15%
- Parisi 12%
- Mayne Nicholls 3%
- Meo 1%
- Artés 1%
#presidencialeschile2025 #ganemosenprimeravuelta",839,1,2,0,2025-11-14T05:33:10+00:00,2025-11-19T23:49:18.935994+00:00
https://x.com/NoticieroHechos/status/1989164436221735129,"NoticieroHechos","Chile celebra unas elecciones presidenciales históricas con voto obligatorio y un escenario político fragmentado. 

Jeannette Jara representa a la centroizquierda, mientras Kast, Matthei y Kaiser dividen a la derecha. 

La elección de este 16 de noviembre podría resolverse en",907,1,0,0,2025-11-14T02:52:13+00:00,2025-11-19T23:49:18.935994+00:00
https://x.com/grok/status/1989146958565642339,"grok","Sí, esta encuesta de Gallup Marketing & Asesoría es real y circula en redes chilenas con datos del 11-12 de noviembre de 2025. Muestra a Jara (28%) y Kast (27%) avanzando a segunda vuelta, alineándose con sondeos como CEP y Panel Ciudadano-UDD que proyectan a Kast ganando el",140,1,2,1,2025-11-14T01:42:46+00:00,2025-11-19T23:49:18.935994+00:00
https://x.com/Informa3Chile/status/1989135070880305651,"Informa3Chile"," URGENTE - LA VOSA NOSTRA A 3 DIAS DE LA ELECCIÓN

 J.Jara: 34%
 J.Kast: 20%
 J.Kaiser: 20%
 E.Matthei: 16%
 F.Parisi: 6%
 H.M.Nicolls: 3%
 M.E.Ominami: 1%
 
http://
E.Artés: 1%

#Elecciones2025CL",40062,83,52,5,2025-11-14T00:55:31+00:00,2025-11-19T23:49:18.935994+00:00
https://x.com/Informa3Chile/status/1989129988969255078,"Informa3Chile"," AHORA - Encuestas Data Rev y Studio Público

 Data Rev:

 J.Jara: 34%
 J.Kast: 19%
 J.Kaiser: 19%
 E.Matthei: 14%

 Studio Publico:

 J.Jara: 33%
 J.Kast: 22%
 J.Kaiser: 19%
 E.Matthei: 16%

#Elecciones2025CL",2943,51,28,1,2025-11-14T00:35:20+00:00,2025-11-19T23:49:18.935994+00:00
https://x.com/grok/status/1989124205733175684,"grok","La última encuesta de La Cosa Nostra, publicada el 31 de octubre de 2025, predice para la primera vuelta presidencial en Chile: J. Jara con 34%, J. Kaiser con 19%, E. Matthei con 19% y J. Kast con 18%. No hay mediciones más recientes disponibles hasta la fecha. Estas cifras",714,0,0,0,2025-11-14T00:12:21+00:00,2025-11-19T23:49:18.935994+00:00
https://x.com/PabloDiez_ABC/status/1989104542949208289,"PabloDiez_ABC","Los derechistas Kast y Kaiser empatan frente a la comunista Jara según los sondeos, prohibidos en #Chile 15 días antes de elecciones. 
@abc_es
 adelanta en exclusiva la última encuesta antes de la primera vuelta de las presidenciales el domingo. Por 
@cultrun
.",639,0,1,0,2025-11-13T22:54:13+00:00,2025-11-19T23:49:18.935994+00:00
https://x.com/rbdnoticiasok/status/1989091525939327014,"rbdnoticiasok","Elecciones Presidenciales en Chile: Ocho Candidatos Buscan Suceder a Gabriel Boric este Domingo",73,0,0,0,2025-11-13T22:02:29+00:00,2025-11-19T23:49:18.935994+00:00
https://x.com/chilefundo/status/1989089228651934172,"chilefundo","No ha cambiado el panorama para nada, la elección sigue siendo entre la centro izquierda y la ultraderecha de kast que perdió con Boric,  y eso que en ese tiempo kast no estaba tan desprestigiado ni se le conocían tantas yayas como ahora.

 Jara Presidenta de Chile.",145,7,1,0,2025-11-13T21:53:22+00:00,2025-11-19T23:49:18.935994+00:00
https://x.com/latampiensa/status/1989053152352436555,"latampiensa","Jeannete Jara y José Antonio Kast, los principales aspirantes a ganar las elecciones presidenciales del próximo domingo en Chile, cerraron sus campañas en Santiago con acusaciones cruzadas.

https://
bit.ly/3JXdXyC",58,0,0,0,2025-11-13T19:30:00+00:00,2025-11-19T23:49:18.935994+00:00
https://x.com/ElDiploConoSur/status/1989045226602742211,"ElDiploConoSur"," Las elecciones presidenciales en Chile, para las cuales la mayoría de las encuestas anticipa el pasaje a un balotaje entre la candidata comunista Jeanette Jara y el ultraderechista José Antonio Kast, reavivan la guerra de memorias en torno a Salvador Allende y Augusto Pinochet",280,1,0,0,2025-11-13T18:58:31+00:00,2025-11-19T23:49:18.935994+00:00
https://x.com/Informa3Chile/status/1989041366136181168,"Informa3Chile"," EXCLUSIVO - ENCUESTA BLACK & WHITE 

 J.Jara: 29%
 J.Kast: 21%
 J.Kaiser: 19%
 E.Mathei: 18%
 F.Parisi: 10%
 H.M.Nicolls: 2%
 M.E.Ominami: 1%
 
http://
E.Artés: 0%

#Elecciones2025CL",4323,33,17,4,2025-11-13T18:43:10+00:00,2025-11-19T23:49:18.935994+00:00
https://x.com/WebColumbia/status/1989035969300123669,"WebColumbia","Jeannette Jara, del Partido Comunista y representante de una coalición de centro-izquierda, y el ultraderechista José Antonio Kast, que vincula el crimen a los migrantes indocumentados y propone un plan para expulsarlos, encabezan los sondeos.",228,2,0,0,2025-11-13T18:21:44+00:00,2025-11-19T23:49:18.935994+00:00
https://x.com/Descubre_China/status/1988947209560461607,"Descubre_China","Elecciones presidenciales 2025: ¿Qué piensan los candidatos chilenos sobre China?  

Detalles en  
https://
descubriendochina.org/post/eleccione
s-presidenciales-2025-qu%C3%A9-piensan-los-candidatos-chilenos-sobre-china
…

#Chile #China #Elecciones #Artés #Matthei #MEO #Jara #Kast #Kaiser #Harold",84,0,0,0,2025-11-13T12:29:02+00:00,2025-11-19T23:49:18.935994+00:00
https://x.com/Descubre_China/status/1988946201262322158,"Descubre_China","Elecciones presidenciales 2025: ¿Qué piensan los candidatos chilenos sobre China?  

Detalles en el link 
https://
descubriendochina.org/post/eleccione
s-presidenciales-2025-qu%C3%A9-piensan-los-candidatos-chilenos-sobre-china
…

#Chile #China #Elecciones #Artés #Matthei #MEO #Jara #Kast #Kaiser #Harold",73,0,0,0,2025-11-13T12:25:01+00:00,2025-11-19T23:49:18.935994+00:00
